old_id	thing_uri	np_uri
https://w3id.org/peh/biochementities/80fb311e41	https://w3id.org/peh/biochementities/RAwxxbetwvvNgvwNVYc4KN4Ox3wmsagRlNOHxm79b1_u4	https://w3id.org/np/RAwxxbetwvvNgvwNVYc4KN4Ox3wmsagRlNOHxm79b1_u4
https://w3id.org/peh/biochementities/814a72777e	https://w3id.org/peh/biochementities/RAZhnD2AERfaZpdbyJFUOLo1YlkyH9nF3pcXhugHzDvT4	https://w3id.org/np/RAZhnD2AERfaZpdbyJFUOLo1YlkyH9nF3pcXhugHzDvT4
https://w3id.org/peh/biochementities/8166f8cc40	https://w3id.org/peh/biochementities/RAFZLk5mI1DRA7P_ww1Kwui36BWUVrTBXXoSlrQy-KEeI	https://w3id.org/np/RAFZLk5mI1DRA7P_ww1Kwui36BWUVrTBXXoSlrQy-KEeI
https://w3id.org/peh/biochementities/819dcc44c6	https://w3id.org/peh/biochementities/RAAFAWo3waRtdDwI2s8cu_5esrEU0Oc_MASPDgKnIDxts	https://w3id.org/np/RAAFAWo3waRtdDwI2s8cu_5esrEU0Oc_MASPDgKnIDxts
https://w3id.org/peh/biochementities/81a7c893af	https://w3id.org/peh/biochementities/RA5It0oYSoAUyTZ8QQQeoUOvh9Dxx6JxQqRgIp5sf1O04	https://w3id.org/np/RA5It0oYSoAUyTZ8QQQeoUOvh9Dxx6JxQqRgIp5sf1O04
https://w3id.org/peh/biochementities/81b815dd4d	https://w3id.org/peh/biochementities/RApZH2q162vgeycQocfgrzol1JUsnNWmh8GqdDcBQDVgI	https://w3id.org/np/RApZH2q162vgeycQocfgrzol1JUsnNWmh8GqdDcBQDVgI
https://w3id.org/peh/biochementities/8237ef77e3	https://w3id.org/peh/biochementities/RABv9-hk2_m1AAqJNZ1jCs70abMbTS6rsX0DUpyWmDwE4	https://w3id.org/np/RABv9-hk2_m1AAqJNZ1jCs70abMbTS6rsX0DUpyWmDwE4
https://w3id.org/peh/biochementities/8254a63933	https://w3id.org/peh/biochementities/RAA1OtQvxYORYTdO6z2rtOuABjX5jRCCIc8KJlyiJUUt8	https://w3id.org/np/RAA1OtQvxYORYTdO6z2rtOuABjX5jRCCIc8KJlyiJUUt8
https://w3id.org/peh/biochementities/826cf27cba	https://w3id.org/peh/biochementities/RAUc1lKD6PHpLsKwCiF82_kWBX2SByiMiGLml9xYKS-gc	https://w3id.org/np/RAUc1lKD6PHpLsKwCiF82_kWBX2SByiMiGLml9xYKS-gc
https://w3id.org/peh/biochementities/8298f2548f	https://w3id.org/peh/biochementities/RAwgDt3aA_jK8taVnOE039rR2QnJhYdhrSn8ez5EYdQyM	https://w3id.org/np/RAwgDt3aA_jK8taVnOE039rR2QnJhYdhrSn8ez5EYdQyM
https://w3id.org/peh/biochementities/8322b134cc	https://w3id.org/peh/biochementities/RAmwU1uDQGNc2Il1_JmVHQ_T5yPKadJz62gFDW7ZkTGjY	https://w3id.org/np/RAmwU1uDQGNc2Il1_JmVHQ_T5yPKadJz62gFDW7ZkTGjY
https://w3id.org/peh/biochementities/836956d7ac	https://w3id.org/peh/biochementities/RA2wD1dzlPKlAQ0Pge1Nat7usC8N1Oxm2fSoWmfN6sH_0	https://w3id.org/np/RA2wD1dzlPKlAQ0Pge1Nat7usC8N1Oxm2fSoWmfN6sH_0
https://w3id.org/peh/biochementities/840e962eb5	https://w3id.org/peh/biochementities/RAcLQBIEQVdkfiBFXY6r0GrNlxXFOEYr8Rv5u6CcW38pg	https://w3id.org/np/RAcLQBIEQVdkfiBFXY6r0GrNlxXFOEYr8Rv5u6CcW38pg
https://w3id.org/peh/biochementities/847b40fff5	https://w3id.org/peh/biochementities/RAd6j9sa3AF2hLHQhmYmIeKR8Mg_O9XuwmeDhCg5EJU7s	https://w3id.org/np/RAd6j9sa3AF2hLHQhmYmIeKR8Mg_O9XuwmeDhCg5EJU7s
https://w3id.org/peh/biochementities/84d9644228	https://w3id.org/peh/biochementities/RAZY284aq3hgK2bzO1CiTQ523bZ2VTiXng7BsQMlnPUc0	https://w3id.org/np/RAZY284aq3hgK2bzO1CiTQ523bZ2VTiXng7BsQMlnPUc0
https://w3id.org/peh/biochementities/857d191948	https://w3id.org/peh/biochementities/RAbW0Kbek5zn4OumR9oodU2BBqHWvCAYDZpW3UfWAAxEQ	https://w3id.org/np/RAbW0Kbek5zn4OumR9oodU2BBqHWvCAYDZpW3UfWAAxEQ
https://w3id.org/peh/biochementities/85b799af56	https://w3id.org/peh/biochementities/RArRNVyuUzYxIyyXji6-wjJE6ZMgLegDqs66BZZdnNHZM	https://w3id.org/np/RArRNVyuUzYxIyyXji6-wjJE6ZMgLegDqs66BZZdnNHZM
https://w3id.org/peh/biochementities/8640d08847	https://w3id.org/peh/biochementities/RAtFAsBLz_HuyvLgPgR7KEzP8iVD8VqUu1xhd-EmTJx1E	https://w3id.org/np/RAtFAsBLz_HuyvLgPgR7KEzP8iVD8VqUu1xhd-EmTJx1E
https://w3id.org/peh/biochementities/86823d9b21	https://w3id.org/peh/biochementities/RAe3LnNrGCC_HghR3ZPH4ksZqXSA68m3ld5wXTHNIsMK8	https://w3id.org/np/RAe3LnNrGCC_HghR3ZPH4ksZqXSA68m3ld5wXTHNIsMK8
https://w3id.org/peh/biochementities/86bfac18f4	https://w3id.org/peh/biochementities/RAvLVcMVMdqWbkUIK6uiUBLJQvmGf2gyjMBNt0pma-IZI	https://w3id.org/np/RAvLVcMVMdqWbkUIK6uiUBLJQvmGf2gyjMBNt0pma-IZI
https://w3id.org/peh/biochementities/876786f433	https://w3id.org/peh/biochementities/RA6T3suofdhFznu5Gi--VxXygMS-HJSYzlq-_6aSJZP8o	https://w3id.org/np/RA6T3suofdhFznu5Gi--VxXygMS-HJSYzlq-_6aSJZP8o
